Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Age,NumOfDayEnrolled,Married,Together,Single,Divorced,Widow,Other,Basic,Graduation,Master,PhD
35860.0,1.0,1.0,15.0,0.0,8.0,4.0,2.0,20.0,61.0,1611.0,0,0,0,1,0,0,0,1,0,0
65526.0,0.0,1.0,397.0,19.0,69.0,12.0,0.0,9.0,39.0,1034.0,1,0,0,0,0,0,0,1,0,0
16860.0,1.0,1.0,10.0,4.0,4.0,3.0,3.0,14.0,46.0,952.0,0,1,0,0,0,0,0,0,0,1
83528.0,0.0,0.0,530.0,117.0,678.0,134.0,44.0,147.0,51.0,1490.0,0,1,0,0,0,0,0,1,0,0
64176.0,0.0,1.0,1215.0,33.0,249.0,64.0,116.0,149.0,62.0,1493.0,0,1,0,0,0,0,0,1,0,0
22304.0,0.0,0.0,3.0,2.0,7.0,0.0,4.0,2.0,64.0,1042.0,1,0,0,0,0,0,0,1,0,0
67023.0,0.0,0.0,444.0,44.0,382.0,11.0,8.0,17.0,59.0,1263.0,0,1,0,0,0,0,0,1,0,0
32892.0,1.0,0.0,26.0,0.0,15.0,2.0,1.0,2.0,56.0,1278.0,0,1,0,0,0,0,0,1,0,0
70713.0,0.0,1.0,736.0,114.0,279.0,82.0,76.0,190.0,36.0,1341.0,1,0,0,0,0,0,0,0,0,1
59925.0,0.0,1.0,473.0,21.0,176.0,19.0,21.0,56.0,41.0,1230.0,0,1,0,0,0,0,0,0,1,0
39722.0,0.0,1.0,32.0,0.0,5.0,2.0,0.0,8.0,49.0,1075.0,0,0,1,0,0,0,0,0,1,0
46610.0,0.0,0.0,288.0,10.0,30.0,4.0,10.0,125.0,39.0,1350.0,1,0,0,0,0,0,0,0,0,1
88347.0,0.0,0.0,1050.0,178.0,555.0,77.0,138.0,118.0,52.0,1021.0,0,0,1,0,0,0,0,1,0,0
87171.0,0.0,0.0,1001.0,44.0,107.0,58.0,44.0,44.0,46.0,1506.0,1,0,0,0,0,0,0,1,0,0
26907.0,1.0,1.0,9.0,1.0,7.0,0.0,3.0,2.0,61.0,1593.0,1,0,0,0,0,0,0,1,0,0
50014.0,1.0,0.0,234.0,14.0,77.0,19.0,10.0,42.0,35.0,1233.0,0,1,0,0,0,0,0,1,0,0
41014.0,1.0,0.0,7.0,2.0,6.0,2.0,0.0,3.0,47.0,1429.0,0,0,1,0,0,0,0,0,1,0
66294.0,0.0,0.0,251.0,108.0,334.0,65.0,92.0,117.0,40.0,1427.0,1,0,0,0,0,0,0,1,0,0
36715.0,1.0,0.0,172.0,10.0,125.0,21.0,13.0,16.0,47.0,1177.0,0,0,1,0,0,0,0,1,0,0
79456.0,0.0,0.0,565.0,42.0,548.0,64.0,83.0,99.0,59.0,1458.0,0,1,0,0,0,0,0,0,0,1
40479.0,1.0,0.0,5.0,0.0,8.0,2.0,0.0,0.0,34.0,974.0,0,1,0,0,0,0,0,1,0,0
75345.0,0.0,0.0,918.0,57.0,842.0,99.0,38.0,133.0,59.0,1021.0,0,0,1,0,0,0,0,0,0,1
54233.0,0.0,1.0,652.0,8.0,158.0,21.0,0.0,142.0,44.0,948.0,1,0,0,0,0,0,0,0,0,1
24163.0,1.0,1.0,4.0,1.0,7.0,2.0,1.0,2.0,43.0,981.0,0,0,1,0,0,0,0,0,0,1
84460.0,0.0,0.0,152.0,27.0,103.0,106.0,54.0,81.0,58.0,1227.0,0,1,0,0,0,0,0,1,0,0
43776.0,1.0,0.0,8.0,0.0,9.0,2.0,1.0,3.0,45.0,1289.0,0,0,1,0,0,0,0,0,0,1
71691.0,0.0,0.0,336.0,130.0,411.0,240.0,32.0,43.0,52.0,1026.0,1,0,0,0,0,0,0,0,0,1
85844.0,0.0,0.0,938.0,19.0,843.0,25.0,95.0,38.0,38.0,1243.0,0,0,1,0,0,0,0,1,0,0
39190.0,1.0,0.0,68.0,8.0,18.0,19.0,8.0,12.0,59.0,944.0,0,0,0,1,0,0,0,1,0,0
71367.0,0.0,0.0,227.0,23.0,389.0,42.0,21.0,75.0,31.0,1523.0,0,0,1,0,0,0,0,0,1,0
38578.0,1.0,1.0,38.0,4.0,22.0,3.0,3.0,3.0,35.0,1349.0,0,1,0,0,0,0,0,0,1,0
57236.0,1.0,1.0,105.0,0.0,9.0,2.0,1.0,4.0,38.0,1460.0,1,0,0,0,0,0,0,1,0,0
61825.0,0.0,1.0,162.0,50.0,100.0,55.0,30.0,27.0,42.0,1181.0,0,0,0,1,0,0,0,1,0,0
79803.0,0.0,1.0,574.0,8.0,216.0,21.0,16.0,33.0,38.0,1322.0,1,0,0,0,0,0,0,0,1,0
80910.0,0.0,0.0,160.0,80.0,369.0,67.0,39.0,41.0,31.0,1248.0,1,0,0,0,0,0,0,1,0,0
27590.0,1.0,0.0,6.0,0.0,5.0,0.0,0.0,1.0,47.0,1163.0,0,1,0,0,0,0,0,1,0,0
56775.0,0.0,1.0,614.0,35.0,160.0,58.0,35.0,35.0,45.0,1014.0,1,0,0,0,0,0,0,1,0,0
83829.0,0.0,0.0,897.0,161.0,430.0,186.0,161.0,27.0,57.0,1143.0,0,0,1,0,0,0,0,0,0,1
54210.0,0.0,1.0,70.0,54.0,109.0,80.0,9.0,45.0,65.0,927.0,1,0,0,0,0,0,0,0,0,1
38508.0,1.0,0.0,120.0,19.0,206.0,25.0,19.0,54.0,47.0,1247.0,1,0,0,0,0,0,0,0,1,0
53187.0,1.0,0.0,211.0,2.0,30.0,7.0,7.0,10.0,43.0,1067.0,1,0,0,0,0,0,0,0,1,0
30023.0,1.0,0.0,11.0,0.0,16.0,7.0,6.0,21.0,52.0,946.0,1,0,0,0,0,0,0,1,0,0
76045.0,0.0,0.0,760.0,53.0,400.0,17.0,93.0,0.0,63.0,1406.0,0,0,0,1,0,0,0,1,0,0
50870.0,0.0,1.0,53.0,0.0,8.0,0.0,0.0,2.0,34.0,1402.0,0,0,1,0,0,0,0,0,1,0
15315.0,0.0,0.0,7.0,4.0,13.0,15.0,8.0,17.0,44.0,1057.0,0,0,1,0,0,0,0,0,0,1
65463.0,1.0,0.0,391.0,32.0,70.0,21.0,32.0,16.0,57.0,1049.0,0,0,1,0,0,0,0,0,1,0
66480.0,1.0,1.0,199.0,9.0,57.0,20.0,21.0,6.0,33.0,1220.0,0,0,1,0,0,0,0,0,0,1
76773.0,0.0,0.0,516.0,56.0,449.0,86.0,33.0,16.0,46.0,1222.0,0,1,0,0,0,0,0,1,0,0
81698.0,0.0,0.0,709.0,45.0,115.0,30.0,160.0,45.0,34.0,1173.0,1,0,0,0,0,0,0,0,0,1
54466.0,1.0,1.0,12.0,0.0,4.0,0.0,0.0,0.0,34.0,1199.0,1,0,0,0,0,0,0,0,1,0
98777.0,0.0,0.0,1000.0,19.0,711.0,125.0,115.0,38.0,51.0,1446.0,0,1,0,0,0,0,1,0,0,0
16269.0,1.0,0.0,19.0,3.0,18.0,3.0,1.0,0.0,39.0,1207.0,1,0,0,0,0,0,0,0,1,0
71819.0,0.0,1.0,1224.0,28.0,140.0,0.0,14.0,168.0,49.0,1183.0,0,0,1,0,0,0,0,1,0,0
33569.0,1.0,0.0,16.0,2.0,18.0,3.0,0.0,24.0,38.0,1501.0,1,0,0,0,0,0,0,0,0,1
36262.0,0.0,0.0,88.0,39.0,54.0,64.0,28.0,153.0,44.0,1325.0,0,0,0,1,0,0,0,0,1,0
22634.0,0.0,0.0,2.0,23.0,11.0,8.0,6.0,46.0,38.0,1104.0,0,0,1,0,0,0,0,1,0,0
47025.0,0.0,1.0,508.0,11.0,59.0,23.0,5.0,29.0,63.0,1505.0,1,0,0,0,0,0,0,1,0,0
70566.0,0.0,1.0,381.0,28.0,215.0,84.0,28.0,21.0,55.0,1475.0,0,0,0,1,0,0,0,1,0,0
31605.0,1.0,0.0,74.0,0.0,42.0,2.0,1.0,6.0,51.0,1607.0,0,0,1,0,0,0,0,1,0,0
52034.0,1.0,1.0,146.0,0.0,93.0,7.0,13.0,73.0,40.0,983.0,0,1,0,0,0,0,0,1,0,0
48526.0,1.0,0.0,23.0,17.0,23.0,43.0,20.0,9.0,32.0,1450.0,0,0,1,0,0,0,1,0,0,0
46734.0,0.0,1.0,110.0,5.0,137.0,26.0,23.0,29.0,65.0,1108.0,0,0,0,1,0,0,0,0,1,0
39552.0,1.0,1.0,165.0,3.0,147.0,4.0,24.0,41.0,66.0,1447.0,1,0,0,0,0,0,0,0,1,0
86358.0,1.0,1.0,957.0,47.0,494.0,82.0,47.0,95.0,50.0,1179.0,0,0,1,0,0,0,0,1,0,0
46931.0,2.0,1.0,41.0,0.0,17.0,3.0,1.0,16.0,39.0,939.0,1,0,0,0,0,0,0,1,0,0
16581.0,0.0,0.0,1.0,3.0,4.0,2.0,3.0,11.0,41.0,1511.0,0,1,0,0,0,0,0,1,0,0
63998.0,0.0,0.0,176.0,29.0,818.0,0.0,33.0,112.0,32.0,1160.0,0,0,1,0,0,0,0,1,0,0
67381.0,0.0,1.0,815.0,8.0,53.0,11.0,0.0,70.0,43.0,953.0,0,1,0,0,0,0,0,0,1,0
25930.0,1.0,1.0,6.0,1.0,2.0,2.0,0.0,4.0,49.0,1610.0,1,0,0,0,0,0,0,0,0,1
42693.0,1.0,0.0,8.0,4.0,20.0,6.0,3.0,16.0,55.0,1339.0,0,0,0,1,0,0,0,0,0,1
85606.0,0.0,1.0,717.0,42.0,864.0,219.0,30.0,84.0,28.0,955.0,0,0,0,1,0,0,0,0,1,0
72903.0,0.0,0.0,1067.0,138.0,750.0,0.0,19.0,39.0,56.0,1429.0,1,0,0,0,0,0,0,1,0,0
49669.0,1.0,0.0,166.0,5.0,107.0,11.0,8.0,29.0,64.0,1291.0,0,1,0,0,0,0,0,0,1,0
36778.0,1.0,1.0,29.0,4.0,34.0,2.0,4.0,4.0,28.0,1431.0,1,0,0,0,0,0,0,1,0,0
85696.0,0.0,0.0,714.0,76.0,395.0,116.0,0.0,12.0,39.0,966.0,0,0,0,1,0,0,0,0,1,0
10979.0,0.0,0.0,8.0,4.0,10.0,2.0,2.0,4.0,55.0,1233.0,0,0,1,0,0,0,0,0,0,1
49678.0,0.0,1.0,229.0,5.0,56.0,3.0,2.0,20.0,72.0,1153.0,0,0,0,0,1,0,0,1,0,0
56129.0,0.0,1.0,320.0,48.0,133.0,39.0,72.0,48.0,43.0,1076.0,0,1,0,0,0,0,0,0,1,0
37155.0,1.0,0.0,23.0,0.0,26.0,7.0,15.0,3.0,36.0,1139.0,0,1,0,0,0,0,0,1,0,0
21282.0,1.0,0.0,1.0,5.0,8.0,4.0,8.0,20.0,61.0,1570.0,0,1,0,0,0,0,0,1,0,0
33419.0,0.0,1.0,56.0,0.0,12.0,0.0,0.0,18.0,63.0,1146.0,1,0,0,0,0,0,0,0,0,1
63285.0,0.0,0.0,508.0,124.0,249.0,50.0,38.0,134.0,31.0,1541.0,0,0,1,0,0,0,0,1,0,0
21255.0,1.0,0.0,29.0,0.0,25.0,2.0,2.0,3.0,74.0,1275.0,0,0,0,0,1,0,0,0,0,1
42162.0,1.0,0.0,46.0,7.0,59.0,2.0,4.0,27.0,53.0,1586.0,0,1,0,0,0,0,0,1,0,0
54450.0,1.0,1.0,454.0,0.0,171.0,8.0,19.0,32.0,38.0,1586.0,1,0,0,0,0,0,0,1,0,0
57744.0,0.0,1.0,350.0,3.0,39.0,0.0,0.0,19.0,43.0,1562.0,0,1,0,0,0,0,0,1,0,0
26576.0,1.0,0.0,10.0,0.0,8.0,0.0,0.0,9.0,57.0,1004.0,1,0,0,0,0,0,0,0,1,0
57513.0,0.0,0.0,735.0,40.0,183.0,52.0,20.0,30.0,54.0,949.0,0,0,1,0,0,0,0,0,0,1
68142.0,0.0,1.0,897.0,126.0,196.0,91.0,112.0,37.0,41.0,1260.0,1,0,0,0,0,0,0,1,0,0
7500.0,0.0,1.0,5.0,2.0,3.0,3.0,0.0,5.0,43.0,1488.0,0,1,0,0,0,0,0,1,0,0
83145.0,0.0,0.0,777.0,35.0,731.0,39.0,137.0,114.0,56.0,948.0,1,0,0,0,0,0,0,1,0,0
54197.0,0.0,1.0,162.0,6.0,37.0,6.0,13.0,13.0,66.0,1392.0,1,0,0,0,0,0,0,1,0,0
23091.0,1.0,1.0,35.0,0.0,11.0,0.0,0.0,2.0,52.0,1015.0,1,0,0,0,0,0,0,1,0,0
46049.0,1.0,1.0,342.0,9.0,112.0,19.0,14.0,19.0,61.0,1570.0,0,1,0,0,0,0,0,1,0,0
56715.0,0.0,0.0,258.0,105.0,239.0,237.0,172.0,9.0,52.0,1534.0,1,0,0,0,0,0,0,1,0,0
79410.0,0.0,0.0,658.0,80.0,483.0,123.0,13.0,13.0,23.0,1593.0,0,1,0,0,0,0,0,1,0,0
57304.0,0.0,1.0,356.0,80.0,329.0,138.0,17.0,106.0,43.0,1176.0,1,0,0,0,0,0,0,0,0,1
44375.0,0.0,1.0,213.0,5.0,28.0,7.0,7.0,41.0,45.0,1319.0,1,0,0,0,0,0,0,1,0,0
54450.0,1.0,1.0,454.0,0.0,171.0,8.0,19.0,32.0,49.0,1276.0,1,0,0,0,0,0,0,0,1,0
59594.0,0.0,1.0,457.0,4.0,29.0,0.0,0.0,9.0,49.0,1593.0,0,1,0,0,0,0,0,1,0,0
80685.0,0.0,0.0,241.0,45.0,604.0,34.0,26.0,54.0,69.0,1313.0,1,0,0,0,0,0,0,1,0,0
40344.0,0.0,1.0,210.0,0.0,6.0,0.0,0.0,2.0,48.0,1075.0,0,0,1,0,0,0,0,1,0,0
62710.0,0.0,1.0,441.0,35.0,83.0,7.0,29.0,11.0,21.0,1049.0,1,0,0,0,0,0,1,0,0,0
48985.0,0.0,1.0,19.0,13.0,18.0,10.0,7.0,8.0,43.0,1021.0,1,0,0,0,0,0,0,0,1,0
35322.0,1.0,2.0,28.0,9.0,37.0,12.0,7.0,13.0,27.0,1589.0,1,0,0,0,0,0,0,0,0,1
77142.0,0.0,0.0,476.0,75.0,162.0,29.0,151.0,97.0,60.0,1085.0,1,0,0,0,0,0,0,0,1,0
81657.0,0.0,0.0,364.0,40.0,425.0,158.0,60.0,50.0,38.0,1454.0,0,1,0,0,0,0,1,0,0,0
14421.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,8.0,57.0,1145.0,1,0,0,0,0,0,0,0,1,0
20130.0,0.0,0.0,0.0,6.0,3.0,7.0,6.0,12.0,65.0,1520.0,1,0,0,0,0,0,0,0,1,0
74214.0,0.0,0.0,863.0,83.0,547.0,86.0,99.0,33.0,36.0,1325.0,1,0,0,0,0,0,0,1,0,0
66726.0,1.0,1.0,349.0,7.0,35.0,0.0,0.0,47.0,36.0,1359.0,0,0,0,1,0,0,0,1,0,0
23724.0,1.0,0.0,5.0,23.0,15.0,0.0,18.0,14.0,26.0,1053.0,0,0,1,0,0,0,0,0,1,0
47353.0,0.0,1.0,184.0,2.0,19.0,8.0,8.0,4.0,67.0,1449.0,0,1,0,0,0,0,0,1,0,0
33444.0,1.0,1.0,8.0,0.0,8.0,0.0,0.0,2.0,60.0,1457.0,1,0,0,0,0,0,0,1,0,0
54386.0,0.0,1.0,277.0,21.0,64.0,62.0,21.0,25.0,56.0,1443.0,0,0,0,1,0,0,0,0,0,1
28510.0,1.0,1.0,44.0,5.0,19.0,0.0,4.0,19.0,59.0,1339.0,0,0,1,0,0,0,1,0,0,0
90638.0,0.0,0.0,1156.0,120.0,915.0,94.0,144.0,96.0,46.0,969.0,0,0,1,0,0,0,0,1,0,0
48070.0,0.0,1.0,373.0,14.0,83.0,6.0,9.0,19.0,32.0,1248.0,0,0,1,0,0,0,0,1,0,0
43140.0,0.0,1.0,134.0,8.0,76.0,6.0,0.0,11.0,52.0,1228.0,1,0,0,0,0,0,0,1,0,0
54959.0,0.0,1.0,1148.0,0.0,60.0,0.0,0.0,24.0,65.0,1225.0,0,0,1,0,0,0,0,0,0,1
15056.0,1.0,1.0,6.0,12.0,3.0,21.0,6.0,40.0,55.0,1487.0,0,1,0,0,0,0,0,0,0,1
26954.0,1.0,0.0,4.0,1.0,11.0,0.0,0.0,1.0,43.0,1039.0,1,0,0,0,0,0,0,0,1,0
22327.0,1.0,0.0,5.0,4.0,8.0,2.0,0.0,5.0,47.0,1471.0,0,0,0,1,0,0,0,0,1,0
44393.0,1.0,1.0,24.0,2.0,20.0,2.0,2.0,10.0,48.0,1506.0,0,0,0,0,1,0,0,0,1,0
62000.0,0.0,1.0,899.0,0.0,101.0,0.0,0.0,20.0,57.0,987.0,0,0,0,1,0,0,0,1,0,0
31497.0,0.0,1.0,108.0,1.0,28.0,13.0,1.0,4.0,65.0,1049.0,0,0,1,0,0,0,0,1,0,0
45894.0,0.0,2.0,27.0,2.0,7.0,0.0,2.0,13.0,48.0,1350.0,1,0,0,0,0,0,0,0,1,0
78579.0,0.0,0.0,816.0,66.0,549.0,216.0,66.0,99.0,49.0,1351.0,0,0,0,1,0,0,0,0,1,0
67369.0,0.0,1.0,1298.0,0.0,70.0,37.0,14.0,42.0,52.0,1218.0,1,0,0,0,0,0,0,0,1,0
58401.0,0.0,1.0,10.0,0.0,11.0,17.0,29.0,29.0,48.0,1372.0,1,0,0,0,0,0,0,0,1,0
62307.0,0.0,1.0,87.0,13.0,34.0,10.0,6.0,10.0,45.0,1002.0,1,0,0,0,0,0,0,0,0,1
43641.0,1.0,1.0,57.0,2.0,51.0,4.0,2.0,23.0,56.0,1575.0,0,0,0,0,1,0,0,0,1,0
63841.0,0.0,1.0,635.0,15.0,100.0,20.0,7.0,131.0,40.0,1208.0,1,0,0,0,0,0,0,1,0,0
46891.0,0.0,1.0,43.0,12.0,23.0,29.0,15.0,61.0,58.0,1437.0,1,0,0,0,0,0,0,1,0,0
70091.0,1.0,0.0,964.0,34.0,137.0,15.0,0.0,11.0,59.0,1097.0,1,0,0,0,0,0,0,0,1,0
78075.0,0.0,0.0,572.0,8.0,259.0,34.0,35.0,80.0,38.0,1544.0,0,0,0,1,0,0,0,1,0,0
59184.0,0.0,1.0,341.0,142.0,113.0,259.0,151.0,66.0,60.0,1233.0,0,1,0,0,0,0,0,0,1,0
54809.0,1.0,1.0,63.0,6.0,57.0,13.0,13.0,22.0,61.0,1411.0,1,0,0,0,0,0,0,0,1,0
58113.0,0.0,1.0,221.0,104.0,169.0,102.0,78.0,84.0,52.0,1136.0,1,0,0,0,0,0,0,0,0,1
51412.0,0.0,1.0,140.0,3.0,29.0,4.0,5.0,14.0,27.0,1160.0,1,0,0,0,0,0,0,1,0,0
15287.0,1.0,0.0,1.0,2.0,8.0,4.0,3.0,13.0,60.0,1050.0,0,1,0,0,0,0,0,0,0,1
66636.0,0.0,0.0,291.0,10.0,689.0,84.0,10.0,0.0,52.0,1320.0,0,1,0,0,0,0,0,1,0,0
50965.0,0.0,1.0,544.0,13.0,85.0,8.0,6.0,29.0,60.0,1177.0,0,1,0,0,0,0,0,1,0,0
84618.0,0.0,0.0,684.0,100.0,801.0,21.0,66.0,0.0,62.0,1357.0,0,1,0,0,0,0,0,1,0,0
18351.0,0.0,0.0,1.0,12.0,9.0,0.0,14.0,7.0,45.0,1162.0,0,1,0,0,0,0,0,1,0,0
40451.0,0.0,2.0,35.0,0.0,4.0,0.0,0.0,10.0,48.0,1391.0,0,1,0,0,0,0,0,1,0,0
36317.0,0.0,1.0,87.0,3.0,25.0,3.0,2.0,13.0,45.0,1523.0,1,0,0,0,0,0,0,1,0,0
42213.0,0.0,1.0,309.0,3.0,24.0,4.0,3.0,20.0,42.0,1283.0,0,0,1,0,0,0,0,1,0,0
65748.0,0.0,1.0,172.0,73.0,93.0,95.0,78.0,34.0,52.0,1264.0,0,0,1,0,0,0,0,1,0,0
77044.0,0.0,1.0,625.0,38.0,242.0,50.0,34.0,76.0,54.0,1607.0,0,1,0,0,0,0,0,0,0,1
74918.0,0.0,0.0,972.0,59.0,913.0,25.0,19.0,59.0,26.0,1183.0,0,1,0,0,0,0,0,0,0,1
56721.0,1.0,1.0,157.0,6.0,39.0,6.0,13.0,75.0,54.0,1443.0,0,0,1,0,0,0,0,1,0,0
42160.0,1.0,1.0,48.0,9.0,45.0,3.0,15.0,20.0,31.0,1593.0,0,0,1,0,0,0,1,0,0,0
61559.0,0.0,1.0,279.0,83.0,88.0,32.0,14.0,34.0,44.0,1197.0,1,0,0,0,0,0,0,1,0,0
33629.0,1.0,1.0,132.0,0.0,16.0,0.0,0.0,4.0,60.0,1436.0,0,0,0,1,0,0,0,0,1,0
68682.0,0.0,0.0,919.0,0.0,505.0,99.0,30.0,45.0,36.0,1251.0,1,0,0,0,0,0,0,1,0,0
34377.0,0.0,1.0,62.0,0.0,22.0,3.0,1.0,26.0,59.0,1197.0,0,0,0,0,1,0,0,0,0,1
8940.0,1.0,0.0,1.0,45.0,3.0,4.0,6.0,42.0,58.0,1344.0,1,0,0,0,0,0,0,0,0,1
26228.0,1.0,0.0,2.0,6.0,4.0,3.0,1.0,9.0,62.0,1177.0,0,0,1,0,0,0,0,0,0,1
77297.0,0.0,0.0,408.0,61.0,109.0,48.0,122.0,41.0,31.0,1532.0,1,0,0,0,0,0,0,1,0,0
40211.0,1.0,1.0,51.0,1.0,7.0,2.0,1.0,25.0,42.0,1235.0,1,0,0,0,0,0,0,0,1,0
33438.0,1.0,1.0,62.0,1.0,16.0,3.0,2.0,6.0,62.0,1008.0,1,0,0,0,0,0,0,0,1,0
75032.0,0.0,1.0,952.0,12.0,180.0,47.0,12.0,12.0,46.0,1416.0,0,0,0,1,0,0,0,1,0,0
61284.0,0.0,0.0,618.0,15.0,106.0,20.0,7.0,45.0,31.0,1282.0,0,1,0,0,0,0,0,0,0,1
22518.0,1.0,0.0,11.0,7.0,12.0,2.0,2.0,27.0,39.0,1057.0,0,0,0,1,0,0,0,1,0,0
54730.0,0.0,1.0,318.0,3.0,17.0,4.0,7.0,56.0,34.0,1382.0,0,1,0,0,0,0,0,1,0,0
38452.0,1.0,1.0,56.0,0.0,14.0,0.0,0.0,2.0,41.0,975.0,0,1,0,0,0,0,0,0,0,1
44421.0,1.0,1.0,110.0,5.0,59.0,7.0,1.0,7.0,46.0,951.0,1,0,0,0,0,0,0,1,0,0
38197.0,1.0,0.0,23.0,0.0,11.0,2.0,1.0,3.0,61.0,990.0,0,1,0,0,0,0,0,0,1,0
41986.0,0.0,1.0,27.0,5.0,8.0,8.0,3.0,12.0,45.0,1185.0,0,1,0,0,0,0,0,1,0,0
28427.0,1.0,0.0,18.0,3.0,19.0,3.0,3.0,6.0,28.0,1277.0,1,0,0,0,0,0,0,1,0,0
37395.0,1.0,0.0,18.0,0.0,9.0,0.0,1.0,11.0,65.0,1129.0,0,0,1,0,0,0,0,1,0,0
64722.0,1.0,0.0,303.0,0.0,280.0,60.0,147.0,15.0,33.0,1079.0,0,0,1,0,0,0,1,0,0,0
55249.0,0.0,1.0,97.0,1.0,19.0,2.0,0.0,11.0,50.0,1186.0,1,0,0,0,0,0,0,0,0,1
84906.0,0.0,0.0,997.0,15.0,414.0,99.0,30.0,76.0,55.0,953.0,0,0,1,0,0,0,0,1,0,0
28691.0,1.0,0.0,5.0,4.0,13.0,8.0,0.0,4.0,70.0,987.0,0,1,0,0,0,0,0,0,1,0
44213.0,1.0,1.0,95.0,11.0,35.0,0.0,4.0,7.0,39.0,1611.0,0,1,0,0,0,0,0,0,0,1
25707.0,1.0,0.0,1.0,6.0,2.0,3.0,6.0,3.0,46.0,959.0,0,0,0,1,0,0,0,1,0,0
59062.0,2.0,1.0,46.0,1.0,12.0,3.0,0.0,9.0,25.0,1490.0,0,0,1,0,0,0,1,0,0,0
76624.0,0.0,1.0,411.0,106.0,147.0,54.0,115.0,66.0,49.0,1367.0,0,1,0,0,0,0,0,1,0,0
66000.0,0.0,0.0,244.0,51.0,270.0,101.0,0.0,45.0,44.0,1014.0,0,1,0,0,0,0,0,0,0,1
27683.0,1.0,0.0,152.0,9.0,121.0,12.0,12.0,45.0,42.0,953.0,1,0,0,0,0,0,0,1,0,0
1730.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,52.0,1223.0,1,0,0,0,0,0,0,0,0,1
7500.0,1.0,0.0,10.0,17.0,18.0,8.0,26.0,40.0,65.0,1265.0,1,0,0,0,0,0,0,1,0,0
40521.0,1.0,1.0,12.0,0.0,5.0,0.0,0.0,4.0,50.0,1409.0,1,0,0,0,0,0,0,0,0,1
20427.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,1.0,45.0,1207.0,1,0,0,0,0,0,0,1,0,0
65106.0,0.0,1.0,790.0,19.0,133.0,12.0,0.0,19.0,54.0,1171.0,0,0,0,1,0,0,0,1,0,0
69969.0,0.0,0.0,882.0,29.0,514.0,38.0,29.0,44.0,47.0,1616.0,1,0,0,0,0,0,0,0,0,1
67433.0,0.0,2.0,615.0,28.0,259.0,12.0,48.0,30.0,62.0,1612.0,1,0,0,0,0,0,0,0,1,0
77766.0,0.0,1.0,1004.0,59.0,265.0,115.0,59.0,27.0,42.0,965.0,1,0,0,0,0,0,0,1,0,0
74716.0,0.0,1.0,133.0,27.0,421.0,13.0,195.0,71.0,41.0,1019.0,1,0,0,0,0,0,0,1,0,0
68118.0,0.0,1.0,595.0,23.0,123.0,10.0,23.0,154.0,48.0,1234.0,0,1,0,0,0,0,0,1,0,0
55158.0,1.0,1.0,293.0,0.0,87.0,4.0,11.0,23.0,44.0,958.0,0,0,0,1,0,0,0,0,0,1
62972.0,0.0,1.0,313.0,15.0,47.0,20.0,0.0,192.0,34.0,1320.0,0,0,0,1,0,0,0,0,0,1
74190.0,0.0,1.0,151.0,81.0,86.0,168.0,91.0,64.0,35.0,1123.0,0,1,0,0,0,0,0,0,1,0
39356.0,1.0,1.0,15.0,0.0,2.0,0.0,0.0,6.0,57.0,1275.0,1,0,0,0,0,0,0,1,0,0
76653.0,0.0,0.0,736.0,63.0,946.0,219.0,189.0,126.0,65.0,1032.0,0,0,1,0,0,0,0,1,0,0
35860.0,1.0,1.0,15.0,0.0,8.0,4.0,2.0,20.0,42.0,1181.0,0,0,0,1,0,0,0,1,0,0
90687.0,0.0,0.0,982.0,17.0,672.0,23.0,34.0,51.0,54.0,1560.0,1,0,0,0,0,0,0,0,0,1
73450.0,0.0,0.0,1142.0,51.0,415.0,90.0,69.0,37.0,47.0,1423.0,0,1,0,0,0,0,0,1,0,0
31454.0,1.0,1.0,28.0,0.0,11.0,0.0,0.0,9.0,69.0,1230.0,1,0,0,0,0,0,0,0,0,1
47139.0,1.0,1.0,46.0,0.0,12.0,0.0,2.0,23.0,59.0,925.0,0,0,1,0,0,0,0,0,1,0
83829.0,0.0,0.0,897.0,161.0,430.0,186.0,161.0,27.0,73.0,1000.0,1,0,0,0,0,0,0,1,0,0
53378.0,1.0,1.0,489.0,6.0,152.0,8.0,6.0,132.0,54.0,1440.0,0,0,1,0,0,0,0,0,1,0
19656.0,1.0,0.0,25.0,4.0,9.0,6.0,8.0,32.0,45.0,1589.0,0,0,1,0,0,0,0,1,0,0
45579.0,0.0,1.0,145.0,1.0,33.0,2.0,1.0,1.0,51.0,1384.0,1,0,0,0,0,0,0,0,1,0
85485.0,0.0,0.0,630.0,26.0,611.0,44.0,18.0,54.0,49.0,1502.0,0,0,0,1,0,0,0,0,1,0
55956.0,0.0,0.0,760.0,38.0,104.0,50.0,9.0,38.0,46.0,1405.0,1,0,0,0,0,0,0,1,0,0
64191.0,0.0,1.0,420.0,15.0,186.0,151.0,38.0,15.0,42.0,1112.0,1,0,0,0,0,0,0,0,1,0
38808.0,1.0,0.0,125.0,17.0,52.0,3.0,19.0,30.0,53.0,1461.0,1,0,0,0,0,0,0,1,0,0
